Major-General Henry Dearborn,712.mp3,"""Narrator:  The man staring out with such force from this painting is Major General Henry Dearborn, whose name is associated with Fort Dearborn here in Chicago. In fact there are quite a few forts named after him, appropriately for someone who served as Secretary of War under Thomas Jefferson. At the time of this portrait, Dearborn was a senior major general in the army, he was 61 years old, and actively engaged in the War of 1812. The clouds in the background, tinged with red, suggest the smoke and fire of war. The artist has skillfully captured Dearborn's energy and pugnacious attitude. But he's flattered his subject by making him appear merely robust, when in fact the general was quite overweight. The three-quarter profile pose helps to disguise the subject's broken nose and drooping jowls, which are more evident in other portraits. Gilbert Stuart was a successful portraitist, who had studied with Benjamin West in England. When he returned to America, one of this most famous clients was George Washington, whom he painted several times. When you look at a one-dollar bill, it is Gilbert Stuart's portrait of Washington that looks back at you."""
"Mrs. Andrew Bedford Bankson and Son, Gunning Bedford Bankson",713.mp3,"""Narrator:  The painter of this charming portrait was one of the earliest African American artists to be known by name and reputation. Joshua Johnson came to America as a slave from Saint-Dominique, now Haiti, and became a free man sometime before 1796. Johnson worked in Baltimore as a portrait painter, nevertheless, fear of capture by slave traders limited his ability to travel in search of commissions. As a result, most of his clients were from white middle-class families in Baltimore, many of whom were abolitionists. Johnson became particularly known for his sensitive depictions of children. The young mother in this painting wears a modest yet fashionable dress, trimmed with a delicate line of imported lace, and a double circle of pale glass beads in her hair. The child wears a necklace of coral beads and holds a strawberry, a delicacy Johnson often included in his portraits. Now this may surprise you, that child on Mrs. Bankson's lap is her son, Gunning Bedford Bankson, not her daughter. In the 19th century, children of both sexes were dressed almost identically as infants. They didn’t begin wearing boys' or girls' outfits until they were about six. """
"York Harbor, Coast of Maine",714.mp3,"""<music>
Narrator:  Look at this painting for a while. You can just feel yourself slow down. It's done in a style that art historians now call ""Luminism,"" for its glowing light and clear definition of form. Martin Johnson Heade wanted to convey a sense of stillness and transcendence in his landscapes, and to encourage contemplation. 
Ellen Roberts:  For Heade, he's interested in.. these effects of light in atmosphere. 
Narrator:  Ellen Roberts, from the Art Institute's Department of American Art. 
Ellen Roberts:  Heade is an interesting character, because he painted the same motifs over and over and over again. He painted grain stacks, he painted the marshes especially, on the New England coast, over and over again. The compositions were extremely horizontal compared to a typical landscape of the time. Quite horizontal, which I think kind of accentuates the quiet that you see here. The New England seashore was becoming more and more populated at the time, there were more and more hints of industrialization. And as a result it's almost an idealized view here, where you still see the commerce, human commerce, in this case fishing, in harmony with the beautiful landscape, and not at war with it."""
Wine Cooler (one of a pair),715.mp3,"""Narrator:  If you read the label for this silver set, the first question you might ask is, ""What does that name mean? The Geneva Tribunal Testimonial."" The Art Institute's Ellen Roberts explains. 
Ellen Roberts:  Well the history of this is very interesting. After the Civil War in 1871, the Americans actually sued the British to get war reparations from them. Because they accused them of helping the Confederacy during the war, and thus prolonging the war. So they brought that case in front of three neutral arbitrators from Brazil, Switzerland and Italy. And so they came to Geneva in Switzerland and they met, and they decided that the British were indeed at fault, and that they would need to pay the Americans 15 million dollars in war reparations. So in gratitude for that, the Americans commissioned three identical sets of silver from Tiffany and Company. 
Narrator:  Among the figures on the silver set is Dionysus, the Greek god of wine. 
Ellen Roberts:  The center punch bowl has on it heads of Dionysus as the handles. On the wine coolers themselves you see the head of Silenus, who is Dionysus's most famous follower. The candlesticks have the figure of Ariadne, wife of Dionysus. Also on the wine coolers, each one has two mythological figures, one representing agriculture and the other representing commerce."""
Wine Cooler (one of a pair),715_1.mp3,"""Narrator:  If you read the label for this silver set, the first question you might ask is, ""What does that name mean? The Geneva Tribunal Testimonial."" The Art Institute's Ellen Roberts explains.
Ellen Roberts:  Well the history of this is very interesting. After the Civil War in 1871, the Americans actually sued the British to get war reparations from them. Because they accused them of helping the Confederacy during the war, and thus prolonging the war. So they brought that case in front of three neutral arbitrators from Brazil, Switzerland and Italy. And so they came to Geneva in Switzerland and they met, and they decided that the British were indeed at fault, and that they would need to pay the Americans 15 million dollars in war reparations. So in gratitude for that, the Americans commissioned three identical sets of silver from Tiffany and Company. 
Narrator:  Among the figures on the silver set is Dionysus, the Greek god of wine. 
Ellen Roberts:  The center punch bowl has on it heads of Dionysus as the handles. On the wine coolers themselves you see the head of Silenus, who is Dionysus's most famous follower. The candlesticks have the figure of Ariadne, wife of Dionysus. Also on the wine coolers, each one has two mythological figures, one representing agriculture and the other representing commerce."""
Candelabra (one of a pair),715_2.mp3,"""Narrator:  If you read the label for this silver set, the first question you might ask is, ""What does that name mean? The Geneva Tribunal Testimonial."" The Art Institute's Ellen Roberts explains.
Ellen Roberts:  Well the history of this is very interesting. After the Civil War in 1871, the Americans actually sued the British to get war reparations from them. Because they accused them of helping the Confederacy during the war, and thus prolonging the war. So they brought that case in front of three neutral arbitrators from Brazil, Switzerland and Italy. And so they came to Geneva in Switzerland and they met, and they decided that the British were indeed at fault, and that they would need to pay the Americans 15 million dollars in war reparations. So in gratitude for that, the Americans commissioned three identical sets of silver from Tiffany and Company. 
Narrator:  Among the figures on the silver set is Dionysus, the Greek god of wine. 
Ellen Roberts:  The center punch bowl has on it heads of Dionysus as the handles. On the wine coolers themselves you see the head of Silenus, who is Dionysus's most famous follower. The candlesticks have the figure of Ariadne, wife of Dionysus. Also on the wine coolers, each one has two mythological figures, one representing agriculture and the other representing commerce."""
Candelabra (one of a pair),715_3.mp3,"""Narrator:  If you read the label for this silver set, the first question you might ask is, ""What does that name mean? The Geneva Tribunal Testimonial."" The Art Institute's Ellen Roberts explains.
Ellen Roberts:  Well the history of this is very interesting. After the Civil War in 1871, the Americans actually sued the British to get war reparations from them. Because they accused them of helping the Confederacy during the war, and thus prolonging the war. So they brought that case in front of three neutral arbitrators from Brazil, Switzerland and Italy. And so they came to Geneva in Switzerland and they met, and they decided that the British were indeed at fault, and that they would need to pay the Americans 15 million dollars in war reparations. So in gratitude for that, the Americans commissioned three identical sets of silver from Tiffany and Company. 
Narrator:  Among the figures on the silver set is Dionysus, the Greek god of wine. 
Ellen Roberts:  The center punch bowl has on it heads of Dionysus as the handles. On the wine coolers themselves you see the head of Silenus, who is Dionysus's most famous follower. The candlesticks have the figure of Ariadne, wife of Dionysus. Also on the wine coolers, each one has two mythological figures, one representing agriculture and the other representing commerce."""
Punch Bowl,715_4.mp3,"""Narrator:  If you read the label for this silver set, the first question you might ask is, ""What does that name mean? The Geneva Tribunal Testimonial."" The Art Institute's Ellen Roberts explains.
Ellen Roberts:  Well the history of this is very interesting. After the Civil War in 1871, the Americans actually sued the British to get war reparations from them. Because they accused them of helping the Confederacy during the war, and thus prolonging the war. So they brought that case in front of three neutral arbitrators from Brazil, Switzerland and Italy. And so they came to Geneva in Switzerland and they met, and they decided that the British were indeed at fault, and that they would need to pay the Americans 15 million dollars in war reparations. So in gratitude for that, the Americans commissioned three identical sets of silver from Tiffany and Company. 
Narrator:  Among the figures on the silver set is Dionysus, the Greek god of wine. 
Ellen Roberts:  The center punch bowl has on it heads of Dionysus as the handles. On the wine coolers themselves you see the head of Silenus, who is Dionysus's most famous follower. The candlesticks have the figure of Ariadne, wife of Dionysus. Also on the wine coolers, each one has two mythological figures, one representing agriculture and the other representing commerce."""
For Sunday's Dinner,716.mp3,"""Narrator:  This is a great example of what's called, ""Trompe-l'oeil,"" which is French for, ""Fool the eye."" These types of paintings were often seen in taverns and stores, as well as art galleries. This one was painted by William Harnett. 
Ellen Roberts:  Harnett is really the most famous American painter painting in that style in the late 19th century, some people would say the best one. 
Narrator:  The Art Institute's Ellen Roberts. 
Ellen Roberts:  It's an interesting choice <laughs> of motifs though, to paint in the trompe-l'oeil style. In this case I think there is an element of humor going on. Also there's an element of nostalgia, because Harnett's patrons at the time would have been in the city, he was painting for relatively wealthy people. But this subject is referring to a kind of country dinner, and the door itself is so old and decrepit it's kind of referring back to an idyllic country past. People really longed for that. One reading of this painting is the lock over there on the left, and it's slipping down, so you see behind it the unpainted door. He's kind of making a connection between that lock and the chicken itself, which has also been stripped of all of its covering, and you see its ugly flesh."""
View of Cotopaxi,717.mp3,"""Narrator:  In Ecuador, there's a volcano called Cotopaxi, and it held a strong attraction for the American painter Frederic Church. He traveled to South America to sketch it, and he painted it at least 10 times. His intention was to create a vision of paradise. The Art Institute's Ellen Roberts. 
Ellen Roberts:  Church was very influenced by the German naturalist Alexander von Humboldt. And von Humboldt had come out with a book called ""Kosmos"" in 1848, which many painters read. To look at a beautiful landscape like this, is to see proof of the existence of God. Von Humboldt encouraged painters like Church to go find these wilderness areas that still existed in the 19th century, so they're meant to remind you of the Garden of Eden, of earthly paradise. He tries to make the composition very readable. You have this palm tree that's clearly the foreground, and then you have the waterfall in the middle ground, and the volcano is in the background. So it's very easy for your eye to travel backward into the space, and understand it. 
Narrator:  Although Church's painting is very convincing, Cotopaxi was not surrounded by lush vegetation at all. The artist created a sort of ideal synthetic landscape, to better inspire the viewer."""
Girandoles,718.mp3,"""Narrator:  The term ""girandoles"" may not be familiar today, but it's simply a group of matched candleholders designed to stand in front of a mirror. Usually on a mantle shelf, so their light reflects back into the room. This set was produced around 1850, from a patented design by Cornelius and Company, the largest maker of girandoles in America. The factory in Philadelphia employed hundreds of workers and covered five floors. In these girandoles the prisms are cut glass, the bases are marble, and the figures are cast in bronze and gilded. In their style and materials, and even in the poses of the figures, they reflect the fashionable taste for the classical sculptures of Greece or Rome. The people shown here however, are not ancient gods, they're characters from James Fenimore Cooper's novel, The Last of the Mohicans, a late of adventure set during the French and Indian wars. At the center of the group here, we see the brave frontiersman, Nathaniel Bumppo, also known as ""Hawkeye,"" sitting on a fallen log. Beside him, gesturing like an ancient statue of Zeus and wearing what looks like a toga, is the chief of the Mohicans. His son, Uncas, stands behind them. The single figures off to either side, are the lovely and imperiled Cora Munro, and the heroic Major Heyward."""
Sideboard,719.mp3,"""Narrator:  Around the year 1800, Napoleon and his army entered Egypt, where they were fascinated by the ancient ruins they saw. The Western imagination seized on the engravings published by French artists in the campaign. Images of the splendid ruins became an inspiration for ladies' fashion, art, the opera, philosophy, and furniture. And that brings us to this sideboard. It was made in Philadelphia or Baltimore, for the home of Doctor and Mrs. Rich. The workmanship is of the highest order, using selected and expertly matched cuts of mahogany. The grain of the wood forms a decorative pattern of its own. Even more striking is the front of the large doors at either end, the raised panel on each door is wide at the bottom and narrow at the top. This shape is based on an Egyptian pylon, the immense entrance many stories high, to a huge temple or monument in Ancient Egypt. Another Egyptian reference is the claw feet below the pylons. Motifs like these were very much the fashion in the early 1800s."""
Machinist,720.mp3,"""Narrator:  On your right stands a machinist, and to the left his apprentice. There's more to these sculptures than might appear at first glance. Here's the Art Institute's Brandon Rude. 
Brandon Rude:  This is a pair created by Emma Stebbins as a complement and a contradiction to each other. They complement each other in that you have an older worker, a sort of father figure, and his younger apprentice. They contradict each other because they're also meant to represent the development of new machinery and new technology, supplanting older machinery and older technology. And this is evident in the old machinist's costume, in his hat, and with the types of tools that he holds. And compared with his young apprentice, who of course is shaven and fresh-cheeked, who holds in his hand a compass and a drawing stylus, meant to represent the introduction of possible new machines and new technology to the labor force. 
Narrator:  Emma Stebbins started her career as a painter. But she later became part of an expatriate community of American women sculptors working in Rome. At the time there was much debate about the impact of social and technological change. 
Brandon Rude:  Stebbins endows both figures with a sereneness that indicates that the older technology and the newer technology can coexist and complement one another."""
Armchair,721.mp3,"""Narrator:  At the time this impressive armchair was made, America was fascinated by all things Egyptian. This infatuation coincided with the opening of the Suez Canal in 1869, and Verdi's tempestuous Egyptian-themed opera Aida, which came along two years later. 
<music>
Narrator:  The Egyptian revival was one of a wave of revival styles in mid-19th century American design, all of which referred back to earlier styles and foreign cultures. A chair like this summons up the imagined opulence of the Ancient Egyptian Empire. Notice the gilt details and the tapestry, originally much more colorful, with its depictions of a temple and hieroglyphs on the padded seat back. The new demand for upholstered furniture followed the invention of upholstery coil springs. The designers of this piece, the New York firm Pottier and Stymus, provided complete home interiors for clients such as Thomas Edison. They also furnished the president's office and cabinet room at the White House, for Ulysses S. Grant.
<music>"""
Cabinet,722.mp3,"""Narrator:  There is a strong Japanese influence in this American-made cabinet. The Art Institute's Ellen Roberts. 
Ellen Roberts:  After the 1876 Centennial Exposition in Philadelphia, where the Japanese government had a section of the exhibition, Americans really fell in love with Japan. And so what Herter Brothers is doing, was evoking Japanese objects that they had seen. They use a technique called ""ebonizing,"" in which they paint the wood black so that it looks like a Japanese lacquer box. And the inlay suggests the kind of decoration you might have on a lacquer box that would have been in gold. 
Narrator:  The firm's chief designer in these years was Christian Herter, who had immigrated to the United States from Germany as a young man. 
Ellen Roberts:  He is using other motifs as well, like the Egyptian revival claw feet you see here <laughs>. This was the period of the Aesthetic Movement, designers like Christian Herter, who would freely combine these motifs from different cultures, as long as they still created a sense of overall harmony. Herter Brothers worked for the highly wealthy classes in New York, at the end of the 19th century. And a piece like this would cost an immense amount to make."""
Rainy Day,723.mp3,"""<music>
Narrator:  The painter Frank Weston Benson is best known for paintings of women and children relaxing in bright landscapes, or looking out to sea from breezy hilltops. His models were usually his own family, especially his three daughters Eleanor, Betty and Sylvia. Here, Benson has shown Betty indoors on a rainy afternoon. She sits apparently lost in thought, her book temporarily abandoned as she gazes toward the fireplace. Benson carefully arranged his pictures, and then posed his daughters in the scenes, a task they seem to have accepted with good humor. Like his sunlit exteriors, this work owes much to the French impressionists in its application of paint and blending of colors. We can see evidence of Benson's admiration for the Dutch master Vermeer. Look at the way the indirect light comes through the window at the rear, and reflects off the polished floor. The Delft pottery jar near the front of the composition is another nod to Vermeer."""
Vase,724.mp3,"""Narrator:  The shapes of these vessels are simple but graceful at the same time, the colors are muted and quiet. These features were typical of the Arts and Crafts movement of the late 1890s. Look at the tall green vase at the back, it was made at the Rookwood studios, America's foremost art pottery at the end of the 19th century. Rookwood was founded in 1880 in Cincinnati, by Maria Longworth Nichols. She and her colleague, Mary Louise McLaughlin, developed techniques of painting and glazing that resulted in vessels like the one you see here. The Arts and Crafts movement placed a lot of emphasis on a straightforward, some said ""truthful,"" approach to materials, and valued handcrafted objects over machine produced goods. The movement attracted reformers and thinkers of both sexes, and some of the most innovative potters were women."""
"Nouvart Dzeron, A Daughter of Armenia",725.mp3,"""Narrator:  Ralph Elmer Clarkson's portrait of Nouvart Dzeron, was something of a departure for the Chicago artist. He was known for painting dignitaries, including a mayor, governor, college president, Nobel laureate, and secretary of war. Clarkson also took on many private commissions for wealthy patrons. 
<music>
Narrator:  However, this subject fell into none of those categories. When he completed this painting, Clarkson was a well-established mentor and an influential teacher at the Art Institute of Chicago. Nouvart Dzeron was a brilliant student there, and part of a proud Armenian family. Here she strikes a dramatic pose, wearing a costume sent to her by her grandfather from the village where she was born. The dramatic effect is heightened by the strong contrast of her silhouette with the background, and by brushwork that seems only half finished in places. Clarkson may have been inspired by the vogue from Middle-Eastern subjects at this time. This young woman, in her loose trousers and long braids, would have seemed exotic to many viewers. 
<music>"""
The Bronco Buster,727.mp3,"""Brandon Rude:  This was not only the first sculpture Frederic Remington ever made, but it was also the first heroic cowboy sculpture of its kind. 
Narrator:  Brandon Rude, Curator in the American Art Department. 
Brandon Rude:  Frederic Remington was best known during his lifetime as a painter and an illustrator. In 1892 he published a pen and ink drawing of a cowboy on a rearing horse, and this drawing served as the basis for the later Bronco Buster sculpture that you see here. In 1895 on the eve of producing Bronco Buster, Remington crowed, ""Did I tell you that I was about to become a great sculptor? If not, well damn my modesty, it is so.""
Narrator:  Remington was certainly a show-off, but he had good reason. 
Brandon Rude:  This is a complicate piece to produce, especially for somebody's first effort. Notice for example how the horse stands only on its two hind legs, and thus supports the very top-heavy cowboy and the front of the horse as it curves over. 
Narrator:  It's important to keep in mind that this sculpture was made in the late 1800s. 
Brandon Rude:  Remington worked at a time, and produced this piece, when America was becoming increasingly nostalgic over the West. So what Remington is serving up is a romanticized, nostalgic view of the American cowboy and the American West."""
Picture of Dorian Gray,728.mp3,"""Narrator:  We're going to look at two paintings by Ivan Albright. To give us some background, here's the Art Institute's Sarah Kelly. 
Sarah Kelly:  Albright is definitely a well-known Chicago artist. He actually grew up going to the Art Institute of Chicago, and he studied at the School of the Art Institute. He gave his entire collection to the Art Institute in 1977, because of his strong association with the city itself. Even though he was a Chicago painter, he had very much a national reputation. 
Narrator:  The painting in front of you is called, ""The Picture of Dorian Gray."" You may be familiar with the book by Oscar Wilde, in which a beautiful young man never grows old, while his portrait ages and decays instead. 
Sarah Kelly:  Most people look at this painting and are sort of shocked by its goriness, and by this radical use of almost neon colors. This was actually commissioned for a movie, MGM Studios was creating the movie of The Picture of Dorian Gray in the 1940s. And they asked Ivan Albright to paint the ""after"" version of the painting, which you do not see throughout the entire movie, until at the very end suddenly you see it in technicolor. Albright had been experimenting with color, and with The Picture of Dorian Gray he knew that it would be filmed under studio lights. And so he significantly sort of intensified the color here, so that you would look at the color, and if you looked away you would have an after-image sort of burned on your retina from these incredibly intense colors. 
Narrator:  The mysterious painting typically on view nearby is called, ""The Door."" But it's full title is, ""That which I should have done, I did not do."" With all its meticulous details, the painting took 10 years to complete. It's considered Ivan Albright's masterpiece. 
Sarah Kelly:  In many ways, this is a Vanitas painting, a meditation on death and decay. I'm fascinated by the composition itself, it sort of almost bulges out in the center, so you have this very discordant sense of space. It has this very claustrophobic effect to it. By all accounts, Albright was an incredibly sort of.. fun and mischievous person, which I think is directly counter to our experience of him as a painter."""
The Weaver,730.mp3,"""Narrator:  The Mexican muralist Diego Rivera was one of the most important artists of the 1930s. Early in his career he had worked in Paris, but he returned to his homeland to support the Mexican Revolution, which began in 1910. In Mexico, Rivera abandoned the cubism he'd been experimenting with, and moved toward a figurative style he believed could more effectively communicate and celebrate his national heritage. Here's the Art Institute's Sarah Kelly. 
Sarah Kelly:  At this point, by 1936, he was very interested in an indigenous craft of Mexico, which gets played up in his murals but as well in the easel paintings. And so here he's taken this well-known weaver, whose name was Luz Jimenez, and shown her in his studio weaving. And she's using a back strap loom, which is very traditional.. way of weaving in Mexico at the time. You get this wonderful profile of her face and of her hair, against the white wall behind. And then you have this dynamic line of her back strap loom crossing across the entire composition. And then similar forms are picked up between the diagonals of the fabric and the diagonals of the yarn winder below, which are then contrasted with all of the sort of very soft folds of the fabric that she's actually wearing. It's this wonderful sort of solemn and dignified painting."""
Jazz Bowl,731.mp3,"""<music>
Denise Mahoney:  I think what's wonderful about this piece, is as you go around it and you look-- you're a witness to an evening out in New York, New York City. 
<music>
Narrator:  The Art Institute's Denise Mahoney. 
Denise Mahoney:  The artist was recalling an evening he spent at the Cotton Club when he was designing this bowl. 
Narrator:  Take a stroll through the city night, as you walk around this bowl. Notice the street lamps and the neon signs, look for skyscrapers and a stoplight. That big object that looks like a fan? It's the Wurlitzer organ at Radio City Music Hall. The style is an energetic mix of cubism and popular imagery. 
<music>
Narrator:  And you can almost hear the music that inspired the designer, Viktor Schreckengost. 
Denise Mahoney:  What I think makes the piece sort of humorous, is that you see champagne glasses, liquor bottles. And you have to think that it was still Prohibition when this bowl was being made.. for the governor of New York. And yet the artist still felt it was okay to include references to alcohol in this jazz bowl. 
Narrator:  That's right. This punch bowl was a gift to celebrate the reelection of the governor of New York State, future president Franklin Delano Roosevelt. And it was commissioned by his wife, Eleanor Roosevelt. 
<music>"""
Silver Sun,732.mp3,"""<music>
Narrator:  Although the title of this painting, ""Silver Sun,"" refers to the natural world, Arthur Dove was not interested in literal representation in his work. He was one of the first Americans to paint completely abstract images, following an eye-opening trip to Paris in the first decade of the 20th century. Here, roughly concentric circles fill the area where the sky would be. A dark, slightly curved shape sits at the bottom, like a horizon. The work almost hums with visual vibration, and glistens with real metallic paint. 
<music>
Narrator:  The artist enjoyed a long friendship with Alfred Stieglitz, the collector, art dealer and photographer. It was a productive working relationship, one that offered Dove both financial security and public exposure. Stieglitz's wife, Georgia O'Keeffe, gave the Art Institute a portion of Stieglitz's collection, including many of Dove's works spanning his entire career. You can see several examples in this gallery."""
Madawaska—Acadian Light-Heavy,733.mp3,"""Narrator:  Marsden Hartley was one of the most inventive American artists in the early 20th century. He moved through a number of avant-garde styles, but by the late 1930s he was creatively and emotionally exhausted. He retreated to his native Maine. There he turned to new subjects, like this portrait of a boxer, a man of Acadian or French Canadian descent, from the town of Madawaska, Maine. Here's the Art Institute's Brandon Rude. 
Brandon Rude:  These nude figurative paintings of Hartley's later career have a strong masculine overtone, and this is a result of the country going to war. Masculine imagery, the image of the soldier, a superman. And these paintings, rather than identified for their homoerotic subject matter, became identified with the strong, virile American male. 
Narrator:  You can see traces of cubism in the masklike face, and the geometric forms of the body. The strong contrasts of color and light recall the influence of expressionism. 
Brandon Rude:  This painting was offered to the museum in the 1960s, but the homoerotic overtones were considered too controversial by the museum board and the board of trustees, and it was rejected. The curator of 20th century painting, James Speyer, purchased it for himself and upon his death gave it as a gift to the museum."""
Miss Expanding Universe,734.mp3,"""Narrator:  ""Something like a starfish and something like a woman."" That was how Time Magazine's art critic described it in 1932. We're talking about the sculpture by Isamu Noguchi, hanging above you. 
Brandon Rude:  The motivation for it was apparently a meeting that occurred between Noguchi and Ruth Page, at the Arts Club of Chicago in the 1930s. 
Narrator:  The Art Institute's Brandon Rude. 
Brandon Rude:  Ruth Page of course was the famous modern dancer, well known for her very bold, large, expressive movements, and also the use of fabric on the stage. Supposedly Noguchi and Page were seated directly behind one another at an event, they struck up a conversation. Noguchi told her that he always wanted to portray her in one of his sculptures, and so created Miss Expanding Universe, which was the title of one of Page's dances. Ruth Page held on to this sculpture for a number of years, and eventually gave it to the museum in 1994. 
Narrator:  Noguchi explained his feelings about this sculpture, ""So much modern stuff is so bitter, so hopeless, to me at least. Miss Expanding Universe is full of hope."""""
Ceres,736.mp3,"""Man 1:  Does this little statue look familiar? It's the model for the much larger version, which stands 35 feet tall, on top of the historic Chicago Board of Trade building, on LaSalle Street. It's an example of the art deco style, a sleek, streamlined aesthetic of the 1920s. When the sculptor John Storrs received this commission, he recalled..
Man 2:  ""I had two major points to consider. First, I wanted my work to be in architectural harmony with the building. Second, I wanted it to be symbolical of the business. The first point I have accomplished through treating the subject in an extremely modern manner. The vertical lines of the building are retained in the lines of the statue. Because of the great height at which it will stand, the outline of a woman's figure is suggested, rather than rendered exactly.""
Man 1:  To symbolize the business carried out at the Board of Trade, the artist chose Ceres, the Roman goddess of the harvest. In one hand she holds a sheaf of wheat, in the other a bag of grain. Both refer to the building's function as the world's most important food trading market. The larger statue, made of aluminum, stands 600 feet above the sidewalk. Until 1965, it was the tallest point in Chicago."""
Woman (Elevation),737.mp3,"""Narrator:  In the years since this arresting sculpture was first seen by the public, it's been described as both an idealized image of woman in general, and a sensuous portrait of one woman in particular, Isabelle Nagel. When Gaston Lachaise first met Nagel, he was a successful artist working and exhibiting in Paris. She was married and living in Boston. He followed her to America in 1906. Nagel eventually divorced her husband to marry Lachaise in 1917. The artist began preparing sketches and photos for Woman (Elevation) as early as 1912. Over the next four years, he produced models in clay and then plaster. The bronze you see here was made around 1928, and came to the Art Institute in 1943. It was originally owned by Nagel herself. In his own words, Lachaise depicted his wife as, ""Upstanding, noble, bountiful, poised on her toes, with closed, self-absorbed eyes, nearly detached from Earth."""""
At Moquin's,738.mp3,"""<music>
Narrator:  Without a little background, it might be hard to understand the scandal this casual-looking restaurant scene caused when it was first exhibited. So let's have a closer look. 
<music>
Narrator:  The man in the painting was James B. Moore, a lawyer who enjoyed the company of artists and writers. The fashionable woman beside him has been identified as the wife of restaurant owner Olly Mouquin. Is she turning away from the man in boredom? Or has something outside the picture caught the eye of them both? The artist, William Glackens, deliberately left their relationship ambiguous. In addition, the public objected to the casual proximity of the patrons in the restaurant, and to the undisguised display of alcohol on an otherwise almost empty table. A critic in the Chicago Post commented with disapproval, ""The man does not look like a prohibitionist."" Glackens' painting was called sensationalist and vulgar. But with its loose and rapidly rendered brushwork, asymmetrical composition and vivid colors, it places us in the thick of a lively evening among New York's bohemians. 
<music>"""
The Two Disciples at the Tomb,739.mp3,"""Narrator:  The Art Institute's Denise Mahoney. 
Denise Mahoney:  And what I find interesting about his religious pictures, is the light is very important. The focus is almost off the painting, it's what's happening to the lower left as these disciples are contemplating what has happened, as they look into Christ's tomb and see that he is not there. 
Narrator:  The artist Henry Tanner was a devout Christian, who moved to Paris in search of artistic opportunities, unavailable to him as an African American in the United States. 
Denise Mahoney:  Henry Tanner was born in the East Coast in the United States, African American, son of a prominent minister. Knew from an early age that he did want to be an artist, but encountered a great deal of.. racial discrimination during his education and afterwards. He first went to Paris in 1891 and studied there, came back in 1893 just for a short time, less than a year. And then after that returned to Paris to live permanently. He was commercially successful, he wanted to do these religious subjects and stayed very focused. But at the same time, his art was welcomed and he did find.. a great deal of openness in France, not only based on race but also based on what he wanted to paint."""
Nocturne: Blue and Gold - Southampton Water,741.mp3,"""Narrator:  To take us through this work by James McNeill Whistler, we've called on the Art Institute's Sarah Kelly. She starts with the painting's original title, which was simply, ""Nocturne: Blue and Gold.""
Sarah Kelly:  He chose the word ""nocturne"" because it has associations with music. He wanted to remove any suggestion that his painting had narrative to it. It's important to notice how flattened this composition is. Instead of suggesting a recession into depth, he instead creates a high horizon line, which tilts the composition upwards in your reading of it, so that there's almost no depth whatsoever. He painted very thinly, and he was actually using very thinned down oil pigment, like a stain, which is why in fact you can often see the canvas showing through so prominently. He would then blur those forms, I think with a rag, so that for example when you see those ships at the upper right-hand corner, you can see how obscured they are. He then went on to add these dots of yellow pigment as a way of punctuating, I would say, the composition. 
Narrator:  Whistler's style was boldly original for his time, almost verging on abstraction. 
Sarah Kelly:  And what always amuses me about Whistler is that these were shocking at the time to his audience, they were absolutely shocking. And his paintings would get hung upside down because people didn’t know what to make of them."""
Arrangement in Flesh Color and Brown: Portrait of Arthur Jerome Eddy,742.mp3,"""Narrator:  For James McNeill Whistler, the title of a painting really mattered. 
Sarah Kelly:  You'll notice that Whistler titled this portrait, ""Arrangement in Flesh Color and Brown,"" and only then has the subtitle, ""Portrait of Arthur Jerome Eddy."" He wanted to emphasize that it was simply a chosen arrangement of line and of color, rather than Arthur Jerome Eddy. And Eddy was very much agreeable to this. 
Narrator:  Sarah Kelly, Associate Curator at the Art Institute of Chicago. 
Sarah Kelly:  Arthur Jerome Eddy is a very important person to the Art Institute of Chicago. He was a Chicago lawyer, and he saw Whistler's works at the 1893 World's Columbian Exhibition here in Chicago, where Whistler actually was given center stage. And he was so impressed that he went off and asked Whistler to paint his portrait. He then went from championing Whistler to championing modern art. He became a very influential collector of modern paintings, so the core collection of German expressionist painting came from Arthur Jerome Eddy. He also published a book about modern art. So he was very influential in promoting modern art in America, and particularly in Chicago."""
Bust of a Youth (Saint John the Baptist?),750.mp3,"""<music>
Narrator:  Bruce Boucher, Curator of European sculpture. 
Bruce Boucher:  Francesco Mochi's Bust of a Youth is one of our signature pieces, and it is one of the most beautiful Baroque sculptures in the collection. It shows a youth, an adolescent, with corkscrew curls and drapery that suggests he may or may not be the young Saint John the Baptist. But it is a portrait of adolescence, he has a rather dreamy expression and his lips are parted as if he is about to speak, or has just said something. It's the kind of animated expression that Baroque sculptors like Mochi would use, to try to transcend the limitations of marble as a medium. 
<music>
Bruce Boucher:  He could carve marble like butter. And if you look at these curls, you could put your finger through them, they are really a tour de force of sculpture. What is Baroque about this, is the way in which.. the sculptor is trying to engage us in a kind of imaginary discourse with the sitter. The figure's head is turned sharply to the side, his eyes are focused, his mouth is open. There's a sense of movement about it, which distinguishes it from a Renaissance sculpture, which would probably have been much more passive and less engaged with us as spectators."""
